employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-34661114,Kimberly,Martinez,Female,Bungoma,Webuye,2021-07-27,Sales,Sales Representative,Bachelor,64189,Excellent,Yes,1986-04-14,
00-10412827,Savannah,Howard,Female,Uasin Gishu,Kesses,2019-09-22,Finance,Financial Analyst,PhD,91994,Satisfactory,Yes,1983-11-12,
00-52107027,Kevin,Brown,Male,Nairobi,Ruaraka,2020-09-08,Sales,Sales Representative,Bachelor,81933,Good,Yes,1986-10-21,
00-43501223,Christopher,Nichols,Female,Nairobi,Ruaraka,2020-05-12,IT,IT Support Specialist,High School,64897,Satisfactory,Yes,1962-12-19,
00-27460780,Christopher,Stevens,Female,Kiambu,Kiambu,2023-10-25,IT,Software Developer,Master,89649,Good,No,1982-01-15,
00-52869025,Kelly,Harris,Female,Nairobi,Nairobi,2019-08-04,Operations,Logistics Coordinator,Bachelor,61100,Good,No,1980-01-27,
00-44987861,Benjamin,Cruz,Male,Bungoma,Naitiri,2017-03-16,Marketing,Content Creator,High School,63798,Excellent,No,1976-08-27,
00-53967101,Kent,Price,Male,Nakuru,Naivasha,2023-02-11,Operations,Inventory Specialist,Bachelor,61677,Good,No,1996-01-23,
00-65632768,Crystal,Howard,Female,Nairobi,Kasarani,2018-02-02,Operations,Logistics Coordinator,Bachelor,55235,Needs Improvement,No,1997-07-12,
00-86556525,Nicole,Kim,Female,Nairobi,Ruaraka,2017-03-15,Sales,Sales Representative,Bachelor,60673,Good,Yes,1972-04-29,
00-96853189,Donald,Lee,Male,Nairobi,Kasarani,2021-10-07,HR,Recruiter,High School,63246,Good,No,2001-08-08,
00-72065617,Wendy,Allen,Male,Kiambu,Kiambu,2017-05-31,Customer Service,Help Desk Technician,Bachelor,75104,Excellent,Yes,1985-01-30,
00-32650041,Bryan,Fernandez,Male,Nairobi,Ruaraka,2015-04-30,IT,IT Support Specialist,High School,57873,Satisfactory,No,1996-05-15,
00-90583348,Victor,Hanna,Male,Nairobi,Embakasi,2017-11-12,Marketing,SEO Specialist,Bachelor,73814,Needs Improvement,Yes,1998-10-29,
00-32833506,Shannon,Forbes,Female,Mombasa,Likoni,2024-01-15,Operations,Inventory Specialist,High School,62828,Satisfactory,No,1985-05-17,
00-80576741,Matthew,Morgan,Female,Nairobi,Dagoreti,2019-10-08,Sales,Sales Representative,Bachelor,59258,Excellent,No,1976-11-15,
00-76323560,Brad,Wilson,Female,Bungoma,Chwele,2016-11-09,Sales,Sales Specialist,PhD,92863,Satisfactory,No,1986-10-29,
00-35574404,Desiree,Mills,Female,Nakuru,Naivasha,2024-09-20,IT,Software Developer,Master,81506,Excellent,No,1982-04-22,
00-76326127,Molly,Herrera,Male,Uasin Gishu,Moiben,2018-10-15,Sales,Sales Representative,Bachelor,68252,Satisfactory,No,1986-07-21,
00-37730181,Beth,Buckley,Female,Nairobi,Dagoreti,2021-01-15,Sales,Sales Specialist,Bachelor,73748,Satisfactory,Yes,1998-01-08,
00-35415894,Jill,Burns,Male,Nairobi,Dagoreti,2019-01-08,Sales,Sales Specialist,Bachelor,89517,Good,No,1968-01-07,
00-29588118,Thomas,Hardin,Male,Nairobi,Dagoreti,2015-01-18,Operations,Logistics Coordinator,Bachelor,67328,Excellent,Yes,2003-12-03,
00-92903638,John,Banks,Male,Nairobi,Embakasi,2019-01-06,Operations,Inventory Specialist,Bachelor,60857,Good,No,1975-07-16,
00-88235926,Gerald,Williams,Female,Nairobi,Dagoreti,2022-04-30,Operations,Operations Analyst,Master,66335,Good,No,1991-02-21,
00-11385159,Lori,Davis,Female,Kiambu,Ruiru,2019-08-26,IT,IT Support Specialist,Bachelor,60759,Good,No,1983-07-29,
00-63358890,George,Garza,Female,Kisumu,Kondele,2022-11-14,Customer Service,Support Specialist,Bachelor,64252,Good,Yes,1986-05-07,
00-66813149,Lisa,Wilson,Female,Kisumu,Kisumu,2022-08-20,IT,Software Developer,Bachelor,74251,Excellent,No,1988-10-12,
00-22788187,Lauren,Walker,Female,Nakuru,Gilgil,2020-11-08,Operations,Logistics Coordinator,Bachelor,64273,Good,No,1974-01-05,
00-41519884,James,Rogers,Female,Nairobi,Nairobi,2019-11-21,Operations,Operations Analyst,Bachelor,63287,Excellent,No,1998-11-28,
00-90293348,Tina,Gregory,Female,Nairobi,Nairobi,2022-05-06,Sales,Sales Representative,Bachelor,52529,Satisfactory,No,1997-06-30,
00-44045250,David,Sutton,Female,Bungoma,Bungoma,2020-07-31,Sales,Sales Representative,Bachelor,65414,Good,No,1982-07-06,
00-62975309,Derrick,Copeland,Male,Nairobi,Dagoreti,2022-11-05,Operations,Logistics Coordinator,Bachelor,60498,Good,No,2000-05-19,
00-15519702,Jason,Williams,Female,Kakamega,Malava,2020-03-08,Operations,Logistics Coordinator,Bachelor,57791,Satisfactory,Yes,1984-02-23,
00-77611740,Matthew,Martinez,Female,Nairobi,Embakasi,2020-02-24,Finance,Accountant,Bachelor,84677,Good,Yes,1971-11-02,
00-27705940,Katherine,Jackson,Male,Kisumu,Nyalenda,2016-05-23,IT,System Administrator,Bachelor,91013,Good,No,1973-04-11,
00-68106835,Angela,Gonzales,Female,Kakamega,Kakamega,2017-12-26,Customer Service,Help Desk Technician,Bachelor,70538,Excellent,No,2000-07-01,
00-15927344,Brandi,Anderson,Male,Kisumu,Maseno,2024-11-03,Operations,Logistics Coordinator,Bachelor,68471,Excellent,Yes,1994-06-16,
00-47715268,Melanie,Salazar,Male,Kakamega,Mumias,2022-10-30,IT,IT Support Specialist,High School,65092,Good,No,1963-03-20,
00-45328305,Eric,Hobbs,Female,Bungoma,Naitiri,2021-02-01,Sales,Sales Representative,Bachelor,58284,Good,No,1984-02-04,
00-52011533,Adam,White,Male,Mombasa,Kisauni,2019-02-04,Sales,Sales Representative,Bachelor,63255,Good,No,1986-08-25,
00-75937784,Jasmine,Wheeler,Female,Kakamega,Mumias,2022-04-21,Operations,Operations Analyst,Bachelor,79218,Needs Improvement,No,1988-09-24,
00-98237348,Robert,Aguirre,Male,Mombasa,Mombasa,2021-10-28,IT,Software Developer,Bachelor,99377,Good,No,2000-09-27,
00-35356407,Thomas,Martinez,Male,Kisumu,Kisumu,2017-02-25,Finance,Financial Analyst,Bachelor,105588,Excellent,Yes,1988-01-31,
00-14813349,Danielle,Mills,Male,Nairobi,Nairobi,2019-06-10,Sales,Sales Representative,Bachelor,72068,Good,No,1979-03-15,
00-72697508,John,Thompson,Female,Kisumu,Maseno,2019-09-26,Operations,Logistics Coordinator,Bachelor,61324,Excellent,Yes,1985-02-18,
00-69259769,Benjamin,White,Female,Bungoma,Kimilili,2018-07-14,IT,Software Developer,Bachelor,97192,Good,Yes,1985-08-24,
00-75122376,Cheryl,Miller,Female,Nakuru,Gilgil,2019-11-17,Customer Service,Support Specialist,Bachelor,57786,Satisfactory,No,1987-01-04,
00-29871432,Kimberly,Bailey,Female,Nairobi,Nairobi,2016-01-02,Customer Service,Help Desk Technician,High School,60566,Excellent,No,1986-12-05,
00-48133464,Angela,Lee,Male,Kisumu,Kondele,2017-07-25,Customer Service,Support Specialist,High School,61194,Satisfactory,No,1965-01-18,
00-78281626,Tiffany,Montgomery,Male,Uasin Gishu,Turbo,2023-12-02,Finance,Accountant,Bachelor,67488,Good,No,1997-05-05,
00-88608290,Kathleen,Fernandez,Male,Bungoma,Naitiri,2017-03-27,Operations,Operations Analyst,Bachelor,98240,Satisfactory,No,1967-05-26,
00-86609843,Steven,Sims,Male,Kisumu,Nyalenda,2017-03-22,Sales,Sales Consultant,Bachelor,102963,Satisfactory,Yes,1980-12-22,
00-76855296,Joshua,Lee,Male,Nairobi,Ruaraka,2022-11-06,Operations,Logistics Coordinator,Bachelor,69569,Satisfactory,Yes,1993-10-28,
00-48155583,Edward,Anthony,Male,Kisumu,Milimani,2022-12-20,Operations,Inventory Specialist,High School,61550,Good,No,1975-02-18,
00-62904575,Thomas,Thompson,Female,Bungoma,Naitiri,2018-09-18,IT,System Administrator,Bachelor,94970,Good,Yes,1994-12-11,
00-53424580,Sandra,Brown,Male,Mombasa,Mombasa,2017-05-22,Operations,Logistics Coordinator,Bachelor,70332,Satisfactory,Yes,1979-07-04,
00-98521869,Justin,Hamilton,Male,Bungoma,Kimilili,2019-05-10,IT,IT Support Specialist,Bachelor,75464,Satisfactory,Yes,1968-02-13,
00-89752745,Christina,Wu,Female,Kakamega,Malava,2022-06-25,IT,System Administrator,Master,92869,Good,No,1985-09-13,
00-98070016,Bradley,Yang,Female,Nairobi,Nairobi,2021-12-26,Operations,Inventory Specialist,Bachelor,53419,Good,No,1999-02-19,
00-86391152,Amanda,Moore,Male,Bungoma,Bungoma,2016-01-12,Sales,Sales Consultant,PhD,89285,Good,Yes,1964-06-21,
00-96388439,Todd,Wilson,Female,Kiambu,Ruiru,2017-12-14,Sales,Sales Consultant,PhD,96104,Good,No,1983-04-11,
00-19492426,Joe,Wallace,Female,Mombasa,Likoni,2020-08-13,Sales,Sales Specialist,Master,66837,Good,No,2004-08-08,
00-22421986,Mark,Gonzalez,Male,Nairobi,Nairobi,2019-09-20,Finance,Accounts Payable Specialist,Bachelor,64303,Good,Yes,1983-01-29,
00-63541768,Rachel,Hall,Female,Nairobi,Nairobi,2016-02-12,Operations,Logistics Coordinator,Bachelor,66941,Good,No,1972-08-30,
00-62143976,Mark,Garcia,Female,Kakamega,Mumias,2023-10-14,Sales,Sales Specialist,Bachelor,84846,Good,Yes,1990-06-21,
00-97787024,Robert,Gonzalez,Male,Nakuru,Gilgil,2017-12-13,IT,Software Developer,Master,102540,Good,No,1993-08-01,
00-68030164,Jeffrey,Ruiz,Male,Nairobi,Nairobi,2022-07-08,IT,IT Manager,Master,110372,Good,No,1980-07-24,
00-91002225,Brian,Graham,Female,Nairobi,Dagoreti,2017-03-25,IT,IT Support Specialist,High School,61562,Good,No,1987-03-25,
00-59319220,Sarah,Gibson,Female,Kiambu,Thika,2020-05-30,Customer Service,Support Specialist,Bachelor,56967,Excellent,No,1966-05-21,
00-62088494,Nathaniel,Ellis,Female,Nairobi,Ruaraka,2019-03-17,Operations,Inventory Specialist,Bachelor,53455,Good,Yes,1987-08-12,
00-66783572,Crystal,Cantrell,Female,Nairobi,Embakasi,2016-03-19,IT,IT Support Specialist,High School,58801,Needs Improvement,No,2002-10-25,
00-59423803,Matthew,Johnson,Male,Kisumu,Kisumu,2021-08-09,Marketing,Marketing Coordinator,Bachelor,73109,Good,No,1965-02-16,
00-67179047,Brian,Taylor,Male,Bungoma,Kimilili,2016-11-26,Finance,Accounts Payable Specialist,Bachelor,75212,Excellent,No,1972-06-20,
00-72213255,Steven,Barnes,Female,Nairobi,Dagoreti,2022-10-23,Customer Service,Support Specialist,Bachelor,56028,Good,Yes,2003-07-09,
00-30813102,Matthew,Tanner,Female,Nairobi,Ruaraka,2024-08-22,Sales,Sales Representative,Bachelor,63200,Satisfactory,No,1972-02-20,
00-96869121,Eric,Norton,Female,Nairobi,Ruaraka,2020-08-25,Customer Service,Support Specialist,Bachelor,64565,Good,No,1976-12-28,
00-68700864,Rebecca,Lane,Male,Bungoma,Naitiri,2016-08-02,HR,HR Assistant,Bachelor,68326,Satisfactory,Yes,1975-11-14,
00-29945631,Melissa,Miller,Female,Bungoma,Webuye,2024-11-28,Customer Service,Support Specialist,Bachelor,53624,Satisfactory,No,1989-05-05,
00-43373708,Aimee,Atkins,Female,Nakuru,Gilgil,2020-03-25,Marketing,Marketing Coordinator,Bachelor,67461,Satisfactory,Yes,1984-02-12,
00-16405980,Brittany,Hood,Female,Bungoma,Chwele,2020-04-18,Sales,Sales Consultant,Bachelor,70906,Excellent,No,1975-06-29,
00-24446145,Alexis,Patterson,Male,Mombasa,Changamwe,2020-12-04,Customer Service,Help Desk Technician,Bachelor,97901,Good,Yes,1970-12-23,
00-72365138,John,Murphy,Female,Nairobi,Dagoreti,2022-08-14,Customer Service,Support Specialist,High School,57431,Good,No,1995-09-29,
00-44008132,Jeffrey,Pennington,Female,Nairobi,Kasarani,2018-02-27,Sales,Sales Representative,Bachelor,62302,Satisfactory,No,1991-08-20,
00-77571186,Robin,Villanueva,Female,Nairobi,Kasarani,2015-06-12,Customer Service,Customer Service Representative,High School,63780,Good,Yes,1983-01-22,
00-72126560,Tina,Williams,Female,Nairobi,Nairobi,2017-07-02,Sales,Sales Representative,Bachelor,70533,Good,Yes,1980-04-02,
00-62741841,Jessica,Gordon,Male,Kisumu,Kisumu,2015-06-15,Finance,Accounts Payable Specialist,Bachelor,71418,Good,Yes,1971-06-23,
00-49949573,Amanda,Mendoza,Male,Bungoma,Kimilili,2018-11-06,Sales,Sales Consultant,PhD,78547,Satisfactory,No,1961-11-17,
00-99960756,Heather,Garcia,Male,Nairobi,Nairobi,2019-07-12,Operations,Operations Manager,Bachelor,114837,Satisfactory,No,1993-02-26,
00-35124449,John,Hansen,Male,Kisumu,Kisumu,2017-01-05,Operations,Logistics Coordinator,Bachelor,77032,Good,No,1972-02-19,
00-91074604,Heather,Russell,Male,Uasin Gishu,Soy,2017-03-26,Customer Service,Help Desk Technician,High School,77096,Good,No,1989-02-03,
00-68223505,David,Phillips,Male,Nakuru,Njoro,2020-09-08,Sales,Sales Consultant,Master,63128,Excellent,No,2003-10-26,
00-25660291,Yolanda,Smith,Male,Kisumu,Nyalenda,2015-09-17,HR,Recruiter,Bachelor,64233,Excellent,No,1998-08-11,
00-71762034,Kevin,Warner,Male,Mombasa,Nyali,2022-11-30,IT,IT Support Specialist,High School,66208,Needs Improvement,No,1994-08-24,
00-90783964,Ashley,Silva,Female,Nairobi,Embakasi,2022-06-26,Sales,Sales Representative,Bachelor,70754,Good,No,1982-08-16,
00-92778089,Steven,Taylor,Female,Nairobi,Embakasi,2018-10-01,IT,System Administrator,Bachelor,84321,Satisfactory,Yes,1984-09-11,
00-63015631,Richard,Clarke,Female,Bungoma,Chwele,2023-05-24,Customer Service,Customer Service Representative,High School,56836,Excellent,Yes,1976-05-10,
00-28134687,Courtney,Padilla,Female,Kisumu,Nyalenda,2015-01-01,Customer Service,Customer Service Representative,High School,59950,Good,No,1978-08-27,
00-12132081,Michelle,Jones,Male,Nairobi,Ruaraka,2022-12-13,IT,Software Developer,Bachelor,109130,Good,Yes,1987-11-20,
00-13599088,Hannah,Schmidt,Female,Kisumu,Maseno,2017-04-26,Sales,Sales Consultant,Master,98045,Good,No,1963-02-04,
00-97206603,Ronald,Nelson,Male,Kisumu,Milimani,2017-08-26,Sales,Sales Specialist,PhD,59065,Satisfactory,Yes,1987-09-04,
00-82287324,Amy,Norton,Female,Bungoma,Kimilili,2017-11-02,Customer Service,Customer Service Representative,High School,54451,Satisfactory,Yes,1994-04-29,
00-72199925,Gail,Oliver,Male,Nairobi,Dagoreti,2017-05-11,IT,Software Developer,Bachelor,89645,Satisfactory,Yes,1998-07-31,
00-25630838,Jill,Brown,Male,Nakuru,Naivasha,2017-12-20,IT,Software Developer,Bachelor,96503,Good,No,1988-02-16,
00-69762583,Emily,Barron,Male,Mombasa,Kisauni,2024-02-13,Operations,Operations Analyst,Bachelor,84869,Satisfactory,No,1989-01-18,
00-70333053,Patrick,Marshall,Male,Nairobi,Embakasi,2020-01-16,Customer Service,Customer Service Representative,Bachelor,65369,Satisfactory,No,2002-06-21,
00-86427662,Michael,Thompson,Male,Uasin Gishu,Turbo,2023-08-06,Finance,Financial Analyst,Master,65925,Satisfactory,Yes,1989-11-11,
00-54808596,Janet,Castro,Female,Kisumu,Milimani,2015-10-28,Customer Service,Customer Service Manager,Master,89353,Good,No,1994-08-19,
00-67953597,Jamie,Zavala,Female,Bungoma,Webuye,2024-04-02,Operations,Inventory Specialist,Bachelor,61138,Satisfactory,No,1982-05-25,
00-87666600,Amber,Banks,Female,Nairobi,Embakasi,2020-10-13,IT,Software Developer,Bachelor,105449,Satisfactory,No,1975-07-01,
00-14968366,Sheila,Carpenter,Male,Kisumu,Kisumu,2019-09-30,Sales,Sales Representative,Bachelor,75468,Satisfactory,No,1998-06-20,
00-89327948,Jason,Mcgee,Female,Mombasa,Changamwe,2022-03-29,IT,Software Developer,Master,97693,Excellent,No,1990-04-14,
00-75485030,Luke,Hurst,Male,Nairobi,Nairobi,2017-07-15,Marketing,Content Creator,Bachelor,71624,Good,No,1960-12-25,
00-12552775,Erin,Ramirez,Female,Uasin Gishu,Kesses,2019-01-25,IT,System Administrator,Bachelor,91269,Good,No,1978-02-18,
00-18524244,Nathan,Chavez,Female,Bungoma,Kimilili,2017-07-14,Finance,Financial Analyst,Bachelor,81407,Satisfactory,No,1972-08-29,
00-73530347,Alisha,Martinez,Male,Mombasa,Nyali,2016-10-02,IT,Software Developer,Bachelor,91068,Satisfactory,No,1983-06-22,
00-56541891,Amanda,Bryan,Male,Kakamega,Malava,2019-12-16,Operations,Inventory Specialist,Bachelor,74176,Good,No,1972-06-14,
00-31653807,Kelly,Oliver,Female,Nairobi,Embakasi,2017-11-07,Sales,Sales Representative,Bachelor,63383,Excellent,No,1995-08-06,
00-56150415,Emily,Steele,Male,Nairobi,Embakasi,2019-12-09,IT,Software Developer,Master,89222,Needs Improvement,No,1995-04-26,
00-88874216,Cameron,Mcclain,Female,Nairobi,Nairobi,2023-06-27,Customer Service,Help Desk Technician,High School,61985,Good,No,1970-09-24,
00-98175428,Christopher,Myers,Male,Nairobi,Kasarani,2019-03-11,Sales,Sales Specialist,Master,66804,Satisfactory,No,1995-04-16,
00-62394739,Keith,Frye,Male,Kiambu,Limuru,2024-02-12,Customer Service,Support Specialist,Bachelor,73422,Satisfactory,No,1963-08-21,
00-58352683,Fred,Rodriguez,Male,Bungoma,Naitiri,2023-02-27,Operations,Operations Analyst,Master,68934,Good,No,1961-06-01,
00-37811066,Tyler,Golden,Female,Uasin Gishu,Soy,2017-07-22,Sales,Sales Specialist,Master,77769,Satisfactory,No,1974-11-11,
00-99530801,Stephanie,Johnson,Male,Nairobi,Kasarani,2019-06-11,Operations,Inventory Specialist,Bachelor,70266,Satisfactory,No,1993-02-22,
00-30980122,Tara,Weaver,Male,Kakamega,Butere,2021-02-21,Sales,Sales Specialist,Master,63395,Good,No,1974-03-17,
00-65832475,Thomas,Fisher,Male,Bungoma,Bungoma,2024-10-13,Sales,Sales Representative,Bachelor,76247,Satisfactory,Yes,1986-11-26,
00-41503438,Deanna,Carter,Female,Nakuru,Molo,2017-01-25,Sales,Sales Representative,Bachelor,67871,Satisfactory,No,1994-08-07,
00-58155542,Andrew,Pham,Female,Kakamega,Butere,2023-11-21,HR,Recruiter,High School,53317,Satisfactory,Yes,1998-09-23,
00-31287665,Stacey,Newman,Female,Nakuru,Molo,2017-06-09,Customer Service,Help Desk Technician,Bachelor,65367,Needs Improvement,No,1990-03-14,
00-18545050,Beth,Rios,Female,Kisumu,Kisumu,2018-11-02,Operations,Logistics Coordinator,Bachelor,60335,Good,Yes,2005-04-23,
00-40425851,Mark,Watkins,Female,Nakuru,Naivasha,2016-09-27,Marketing,Content Creator,Bachelor,63220,Good,Yes,1982-01-24,
00-44604301,Alyssa,Kelley,Female,Nairobi,Nairobi,2024-06-26,Customer Service,Customer Service Representative,High School,60518,Good,No,1971-12-07,
00-16264794,Kevin,Anderson,Female,Kisumu,Kisumu,2023-11-03,IT,IT Support Specialist,High School,56736,Good,Yes,2002-11-03,
00-30290817,Kirk,Mccormick,Male,Kisumu,Kondele,2023-03-30,Customer Service,Customer Service Representative,Bachelor,73101,Satisfactory,No,1961-09-15,
00-99856875,Todd,Arellano,Female,Kisumu,Kondele,2016-10-25,Finance,Accountant,Bachelor,81917,Excellent,No,1976-12-14,
00-71355706,Megan,Hernandez,Female,Nairobi,Kasarani,2024-04-20,Sales,Sales Representative,Bachelor,62706,Excellent,No,1992-04-17,
00-91949659,Stephen,Jackson,Female,Bungoma,Webuye,2021-12-25,Operations,Operations Analyst,Master,73828,Good,Yes,1969-03-27,
00-85493830,Eugene,Nichols,Male,Nairobi,Ruaraka,2015-03-12,Customer Service,Help Desk Technician,High School,73396,Satisfactory,Yes,1993-02-16,
00-94547252,Teresa,Franco,Male,Nairobi,Dagoreti,2016-09-26,Customer Service,Customer Service Representative,Bachelor,70365,Excellent,No,1975-10-04,
00-31076551,Rebecca,Bauer,Female,Mombasa,Mombasa,2022-03-04,Marketing,Content Creator,Bachelor,58730,Good,No,1994-06-24,
00-77900294,John,Williams,Female,Nairobi,Dagoreti,2020-05-02,Customer Service,Customer Service Representative,Bachelor,57440,Needs Improvement,No,1982-03-12,
00-96851348,Autumn,Alexander,Female,Nairobi,Embakasi,2018-05-24,Operations,Operations Analyst,Bachelor,52899,Good,Yes,1976-04-24,
00-37097261,Jack,Hart,Female,Kisumu,Kondele,2019-01-14,Sales,Sales Consultant,Bachelor,99286,Good,Yes,1985-10-19,
00-10884169,Elizabeth,Spence,Male,Uasin Gishu,Eldoret,2017-02-27,Operations,Inventory Specialist,High School,62914,Needs Improvement,Yes,1970-12-24,
00-48488047,Nathan,Fernandez,Female,Kiambu,Kikuyu,2020-03-04,Customer Service,Support Specialist,High School,64302,Needs Improvement,No,1976-05-23,
00-59987561,Amanda,Martinez,Female,Nairobi,Kasarani,2022-01-10,Sales,Sales Representative,Bachelor,73232,Good,Yes,1989-04-14,
00-94482060,Richard,Porter,Female,Mombasa,Kisauni,2022-02-26,Customer Service,Help Desk Technician,Bachelor,83565,Satisfactory,No,1961-03-10,
00-81088456,Stacie,Reilly,Male,Mombasa,Kisauni,2019-03-02,Sales,Sales Representative,Bachelor,83277,Good,Yes,1960-07-20,
00-67555628,Adam,Rodgers,Male,Kakamega,Mumias,2019-07-17,Sales,Sales Representative,Bachelor,58639,Excellent,No,2004-04-23,
00-79277190,Mark,Thornton,Male,Nairobi,Dagoreti,2023-07-04,Operations,Inventory Specialist,High School,67752,Satisfactory,No,1976-02-19,
00-69401906,Paula,Montes,Male,Nairobi,Embakasi,2017-10-20,Operations,Logistics Coordinator,Bachelor,75063,Good,No,1977-04-07,
00-79437366,Tina,Berry,Male,Bungoma,Naitiri,2024-02-27,Operations,Inventory Specialist,High School,66243,Good,No,1970-09-30,
00-52252354,Lauren,Chandler,Female,Nairobi,Dagoreti,2019-12-25,Marketing,SEO Specialist,High School,66242,Good,Yes,1992-10-11,
00-18250139,Scott,Norris,Female,Nairobi,Kasarani,2019-10-12,Sales,Sales Consultant,Bachelor,96270,Good,No,1967-11-13,
00-96096076,Timothy,Williams,Female,Mombasa,Nyali,2017-09-21,Sales,Sales Representative,Bachelor,61047,Good,No,1985-02-27,
00-94772931,Andrea,Parker,Male,Nakuru,Molo,2024-06-04,Operations,Inventory Specialist,Bachelor,70326,Good,Yes,1966-02-02,
00-49691460,Christina,Robinson,Male,Kisumu,Maseno,2019-05-19,Customer Service,Support Specialist,High School,63943,Good,No,1983-11-04,
00-84304333,Christopher,Brown,Female,Nairobi,Dagoreti,2023-09-07,Customer Service,Help Desk Technician,Bachelor,74684,Excellent,Yes,1979-05-31,
00-52103461,James,Fox,Female,Nairobi,Ruaraka,2023-10-31,Sales,Sales Consultant,Bachelor,82068,Good,Yes,1986-11-20,
